cust_id,transaction_type,transaction_date,subscription_type
851,initial,2022-11-01,MAX
852,initial,2021-12-01,BASIC
853,initial,2022-03-01,BASIC
854,initial,2020-11-01,BASIC
855,initial,2021-06-01,BASIC
856,initial,2020-12-01,BASIC
857,initial,2021-05-01,PRO
858,initial,2022-06-01,PRO
859,initial,2020-09-01,PRO
860,initial,2022-04-01,BASIC
861,initial,2022-05-01,PRO
862,initial,2020-11-01,PRO
863,initial,2020-07-01,BASIC
864,initial,2022-05-01,MAX
865,initial,2021-01-01,BASIC
866,initial,2020-08-01,BASIC
867,initial,2022-01-01,MAX
868,initial,2020-08-01,PRO
869,initial,2021-09-01,BASIC
870,initial,2020-05-01,PRO
871,initial,2021-04-01,MAX
872,initial,2020-07-01,BASIC
873,initial,2021-03-01,BASIC
874,initial,2021-09-01,PRO
875,initial,2021-12-01,PRO
876,initial,2022-03-01,PRO
877,initial,2022-10-01,PRO
878,initial,2020-08-01,PRO
879,initial,2020-08-01,BASIC
880,initial,2020-03-01,BASIC
881,initial,2020-12-01,BASIC
882,initial,2022-06-01,max
883,initial,2020-08-01,PRO
884,initial,2022-11-01,PRO
885,initial,2020-06-01,PRO
886,initial,2022-08-01,MAX
887,initial,2021-12-01,BASIC
888,initial,2022-03-01,PRO
889,initial,2022-01-01,BASIC
890,initial,2022-02-01,BASIC
891,initial,2020-10-01,BASIC
892,initial,2022-09-01,BASIC
893,initial,2021-12-01,BASIC
894,initial,2021-04-01,BASIC
895,initial,2021-09-01,BASIC
896,initial,2022-05-01,BASIC
897,initial,2021-02-01,BASIC
898,initial,2020-12-01,BASIC
899,initial,2021-07-01,BASIC
900,initial,2022-07-01,PRO
901,initial,2022-01-01,BASIC
902,initial,2020-11-01,PRO
903,initial,2022-01-01,BASIC
904,initial,2020-12-01,BASIC
905,initial,2022-06-01,PRO
906,initial,2022-01-01,BASIC
907,initial,2021-09-01,PRO
908,initial,2022-06-01,BASIC
909,initial,2021-01-01,BASIC
910,initial,2022-01-01,BASIC
911,initial,2021-06-01,BASIC
912,initial,2020-02-01,MAX
913,initial,2022-03-01,MAX
914,initial,2022-08-01,PRO
915,initial,2020-11-01,MAX
916,initial,2022-08-01,PRO
917,initial,2021-12-01,BASIC
918,initial,2021-09-01,PRO
919,initial,2020-07-01,BASIC
920,initial,2021-01-01,BASIC
921,initial,2022-08-01,BASIC
922,initial,2021-01-01,BASIC
923,initial,2020-03-01,PRO
924,initial,2022-08-01,MAX
925,initial,2020-08-01,PRO
926,initial,2020-02-01,BASIC
927,initial,2020-12-01,PRO
928,initial,2020-09-01,BASIC
929,initial,2022-06-01,PRO
930,initial,2020-09-01,BASIC
931,initial,2020-02-01,BASIC
932,initial,2022-02-01,MAX
933,initial,2021-10-01,PRO
934,initial,2021-02-01,MAX
935,initial,2022-09-01,BASIC
936,initial,2020-06-01,MAX
937,initial,2021-09-01,BASIC
938,initial,2021-05-01,MAX
939,initial,2021-09-01,MAX
940,initial,2022-07-01,BASIC
941,initial,2021-02-01,PRO
942,initial,2020-06-01,MAX
943,initial,2021-04-01,PRO
944,initial,2022-02-01,PRO
945,initial,2022-04-01,MAX
946,initial,2020-01-01,BASIC
947,initial,2022-08-01,MAX
948,initial,2022-07-01,MAX
949,initial,2022-04-01,MAX
950,initial,2022-01-01,BASIC
951,initial,2020-01-01,BASIC
952,initial,2022-02-01,BASIC
953,initial,2021-06-01,BASIC
954,initial,2021-07-01,MAX
955,initial,2021-07-01,MAX
956,initial,2021-10-01,PRO
957,initial,2021-12-01,PRO
958,initial,2022-09-01,PRO
959,initial,2020-10-01,PRO
960,initial,2022-12-01,BASIC
961,initial,2021-02-01,BASIC
962,initial,2022-02-01,BASIC
963,initial,2022-10-01,BASIC
964,initial,2020-05-01,PRO
965,initial,2022-03-01,BASIC
966,initial,2020-08-01,PRO
967,initial,2021-10-01,PRO
968,initial,2022-04-01,PRO
969,initial,2021-01-01,MAX
970,initial,2021-08-01,MAX
971,initial,2021-07-01,MAX
972,initial,2021-07-01,BASIC
973,initial,2021-03-01,PRO
974,initial,2021-12-01,BASIC
975,initial,2022-08-01,BASIC
976,initial,2020-10-01,MAX
977,initial,2022-08-01,MAX
978,initial,2022-04-01,MAX
979,initial,2022-08-01,BASIC
980,initial,2022-09-01,MAX
981,initial,2020-02-01,PRO
982,initial,2022-10-01,BASIC
983,initial,2022-10-01,BASIC
984,initial,2021-06-01,BASIC
985,initial,2021-12-01,MAX
986,initial,2021-12-01,BASIC
987,initial,2022-09-01,PRO
988,initial,2020-01-01,MAX
989,initial,2022-10-01,PRO
990,initial,2022-05-01,BASIC
991,initial,2020-08-01,PRO
992,initial,2020-05-01,BASIC
993,initial,2021-03-01,BASIC
994,initial,2020-03-01,MAX
995,initial,2020-03-01,MAX
996,initial,2020-08-01,BASIC
997,initial,2021-05-01,MAX
998,initial,2022-12-01,PRO
999,initial,2020-01-01,MAX
1000,initial,2022-05-01,BASIC
1001,initial,2022-08-01,PRO
1002,initial,2022-12-01,BASIC
1003,initial,2021-04-01,PRO
1004,initial,2021-04-01,BASIC
1005,initial,2022-10-01,max
1006,initial,2021-10-01,PRO
1007,initial,2020-10-01,BASIC
1008,initial,2020-06-01,PRO
1009,initial,2022-01-01,PRO
1010,initial,2020-12-01,PRO
1011,initial,2020-03-01,PRO
1012,initial,2022-09-01,BASIC
1013,initial,2022-01-01,PRO
1014,initial,2022-07-01,BASIC
1015,initial,2021-08-01,BASIC
1016,initial,2020-07-01,PRO
1017,initial,2022-12-01,PRO
1018,initial,2022-01-01,BASIC
1019,initial,2020-05-01,PRO
1020,initial,2021-01-01,PRO
1021,initial,2022-01-01,PRO
1022,initial,2022-05-01,MAX
1023,initial,2020-03-01,PRO
1024,initial,2022-04-01,PRO
1025,initial,2020-08-01,PRO
1026,initial,2021-10-01,BASIC
1027,initial,2021-04-01,PRO
1028,initial,2020-09-01,PRO
1029,initial,2020-02-01,PRO
1030,initial,2020-06-01,BASIC
1031,initial,2020-05-01,BASIC
1032,initial,2021-01-01,BASIC
1033,initial,2022-07-01,MAX
1034,initial,2021-09-01,PRO
1035,initial,2021-07-01,BASIC
1036,initial,2020-06-01,BASIC
1037,initial,2022-02-01,BASIC
1038,initial,2020-08-01,PRO
1039,initial,2020-04-01,MAX
1040,initial,2021-02-01,PRO
1041,initial,2021-10-01,PRO
1042,initial,2020-04-01,BASIC
1043,initial,2022-07-01,BASIC
1044,initial,2020-12-01,BASIC
1045,initial,2022-07-01,BASIC
1046,initial,2022-01-01,MAX
1047,initial,2022-03-01,BASIC
1048,initial,2020-09-01,PRO
1049,initial,2021-05-01,PRO
1050,initial,2020-10-01,BASIC
1051,initial,2022-01-01,BASIC
1052,initial,2021-09-01,BASIC
1053,initial,2020-05-01,MAX
1054,initial,2020-03-01,BASIC
1055,initial,2022-07-01,BASIC
1056,initial,2022-11-01,BASIC
1057,initial,2022-03-01,PRO
1058,initial,2021-09-01,BASIC
1059,initial,2022-01-01,BASIC
1060,initial,2021-02-01,PRO
1061,initial,2022-08-01,MAX
1062,initial,2020-04-01,BASIC
1063,initial,2020-01-01,PRO
1064,initial,2021-09-01,BASIC
1065,initial,2022-01-01,PRO
1066,initial,2021-03-01,BASIC
1067,initial,2021-02-01,PRO
1068,initial,2020-07-01,MAX
1069,initial,2021-05-01,BASIC
1070,initial,2022-05-01,BASIC
1071,initial,2021-02-01,BASIC
1072,initial,2021-01-01,BASIC
1073,initial,2022-10-01,BASIC
1074,initial,2020-09-01,BASIC
1075,initial,2020-11-01,BASIC
1076,initial,2020-11-01,PRO
1077,initial,2020-08-01,MAX
1078,initial,2020-07-01,BASIC
1079,initial,2020-05-01,BASIC
1080,initial,2021-03-01,BASIC
1081,initial,2020-02-01,PRO
1082,initial,2020-10-01,BASIC
1083,initial,2022-01-01,MAX
1084,initial,2021-05-01,BASIC
1085,initial,2021-05-01,PRO
1086,initial,2021-01-01,PRO
1087,initial,2021-06-01,MAX
1088,initial,2020-03-01,MAX
1089,initial,2022-09-01,MAX
1090,initial,2021-06-01,PRO
1091,initial,2021-09-01,BASIC
1092,initial,2022-07-01,BASIC
1093,initial,2021-05-01,MAX
1094,initial,2021-04-01,BASIC
1095,initial,2020-09-01,MAX
1096,initial,2022-02-01,PRO
1097,initial,2022-05-01,PRO
1098,initial,2021-04-01,BASIC
1099,initial,2022-08-01,BASIC
1100,initial,2021-03-01,MAX
1101,initial,2021-05-01,BASIC
1102,initial,2022-08-01,BASIC
1103,initial,2021-01-01,BASIC
1104,initial,2022-12-01,PRO
1105,initial,2020-02-01,PRO
1106,initial,2021-07-01,BASIC
1107,initial,2022-10-01,MAX
1108,initial,2020-02-01,PRO
1109,initial,2021-01-01,BASIC
1110,initial,2020-06-01,BASIC
1111,initial,2021-07-01,PRO
1112,initial,2022-06-01,PRO
1113,initial,2020-05-01,BASIC
1114,initial,2021-07-01,PRO
1115,initial,2021-04-01,PRO
1116,initial,2022-12-01,BASIC
1117,initial,2021-07-01,BASIC
1118,initial,2021-10-01,PRO
1119,initial,2021-07-01,MAX
1120,initial,2020-01-01,BASIC
1121,initial,2021-11-01,PRO
1122,initial,2022-06-01,PRO
1123,initial,2020-05-01,PRO
1124,initial,2020-06-01,PRO
1125,initial,2021-11-01,PRO
1126,initial,2021-07-01,PRO
1127,initial,2022-06-01,PRO
1128,initial,2021-10-01,BASIC
1129,initial,2022-11-01,PRO
1130,initial,2022-02-01,BASIC
1131,initial,2022-03-01,PRO
1132,initial,2020-08-01,MAX
1133,initial,2020-12-01,BASIC
1134,initial,2020-01-01,BASIC
1135,initial,2021-02-01,BASIC
1136,initial,2022-08-01,MAX
1137,initial,2021-08-01,PRO
1138,initial,2021-12-01,MAX
1139,initial,2022-09-01,BASIC
1140,initial,2022-04-01,BASIC
1141,initial,2022-06-01,BASIC
1142,initial,2021-01-01,PRO
1143,initial,2022-12-01,PRO
1144,initial,2022-04-01,MAX
1145,initial,2020-11-01,PRO
1146,initial,2021-08-01,MAX
1147,initial,2021-12-01,MAX
1148,initial,2021-08-01,BASIC
1149,initial,2021-08-01,PRO
1150,initial,2020-12-01,MAX
1151,initial,2022-10-01,PRO
1152,initial,2022-04-01,BASIC
1153,initial,2020-10-01,BASIC
1154,initial,2022-09-01,BASIC
1155,initial,2021-12-01,BASIC
1156,initial,2020-08-01,BASIC
1157,initial,2021-02-01,PRO
1158,initial,2020-03-01,BASIC
1159,initial,2021-08-01,MAX
1160,initial,2020-10-01,PRO
1161,initial,2021-02-01,MAX
1162,initial,2020-01-01,BASIC
1163,initial,2021-02-01,BASIC
1164,initial,2022-11-01,PRO
1165,initial,2021-08-01,MAX
1166,initial,2022-06-01,PRO
1167,initial,2020-04-01,MAX
1168,initial,2022-06-01,BASIC
1169,initial,2020-03-01,MAX
1170,initial,2022-04-01,PRO
1171,initial,2021-12-01,BASIC
1172,initial,2020-04-01,MAX
1173,initial,2020-07-01,BASIC
1174,initial,2021-06-01,BASIC
1175,initial,2021-08-01,PRO
1176,initial,2020-12-01,BASIC
1177,initial,2020-04-01,PRO
1178,initial,2021-07-01,PRO
1179,initial,2020-11-01,BASIC
1180,initial,2022-02-01,PRO
1181,initial,2021-10-01,MAX
1182,initial,2020-12-01,BASIC
1183,initial,2022-08-01,BASIC
1184,initial,2020-02-01,PRO
1185,initial,2020-01-01,PRO
1186,initial,2021-03-01,MAX
1187,initial,2020-03-01,BASIC
1188,initial,2021-08-01,PRO
1189,initial,2021-04-01,BASIC
1190,initial,2020-05-01,BASIC
1191,initial,2022-12-01,PRO
1192,initial,2022-03-01,MAX
1193,initial,2021-11-01,PRO
1194,initial,2021-05-01,PRO
1195,initial,2020-08-01,BASIC
1196,initial,2022-12-01,BASIC
1197,initial,2021-08-01,BASIC
1198,initial,2020-11-01,PRO
1199,initial,2020-10-01,BASIC
1200,initial,2022-07-01,BASIC
1201,initial,2022-02-01,PRO
1202,initial,2020-06-01,MAX
1203,initial,2020-06-01,PRO
1204,initial,2022-08-01,BASIC
1205,initial,2022-08-01,PRO
1206,initial,2020-07-01,PRO
1207,initial,2022-02-01,BASIC
1208,initial,2020-12-01,PRO
1209,initial,2021-01-01,MAX
1210,initial,2020-11-01,BASIC
1211,initial,2022-11-01,PRO
1212,initial,2020-12-01,BASIC
1213,initial,2020-12-01,BASIC
1214,initial,2022-03-01,PRO
1215,initial,2020-06-01,PRO
1216,initial,2021-03-01,BASIC
1217,initial,2022-02-01,PRO
1218,initial,2020-11-01,BASIC
1219,initial,2022-07-01,PRO
1220,initial,2021-05-01,BASIC
1221,initial,2022-08-01,MAX
1222,initial,2022-11-01,BASIC
1223,initial,2022-07-01,BASIC
1224,initial,2022-02-01,BASIC
1225,initial,2020-06-01,MAX
1226,initial,2020-04-01,MAX
1227,initial,2022-02-01,BASIC
1228,initial,2020-05-01,MAX
1229,initial,2022-01-01,PRO
1230,initial,2021-07-01,BASIC
1231,initial,2021-10-01,PRO
1232,initial,2020-09-01,BASIC
1233,initial,2022-07-01,PRO
1234,initial,2020-11-01,BASIC
1235,initial,2021-07-01,MAX
1236,initial,2020-08-01,MAX
1237,initial,2020-07-01,BASIC
1238,initial,2022-06-01,PRO
1239,initial,2022-08-01,BASIC
1240,initial,2022-07-01,PRO
1241,initial,2021-03-01,PRO
1242,initial,2020-10-01,BASIC
1243,initial,2021-10-01,PRO
1244,initial,2021-01-01,BASIC
1245,initial,2022-10-01,PRO
1246,initial,2020-01-01,PRO
1247,initial,2021-04-01,BASIC
1248,initial,2020-04-01,PRO
1249,initial,2021-07-01,BASIC
1250,initial,2020-12-01,BASIC
1251,initial,2021-04-01,MAX
1252,initial,2020-08-01,MAX
1253,initial,2022-08-01,BASIC
1254,initial,2022-02-01,MAX
1255,initial,2022-06-01,MAX
1256,initial,2020-08-01,PRO
1257,initial,2021-12-01,MAX
1258,initial,2021-09-01,BASIC
1259,initial,2021-06-01,BASIC
1260,initial,2021-12-01,MAX
1261,initial,2022-05-01,MAX
1262,initial,2020-04-01,PRO
1263,initial,2022-02-01,BASIC
1264,initial,2021-11-01,MAX
1265,initial,2020-07-01,BASIC
1266,initial,2021-03-01,PRO
1267,initial,2020-03-01,BASIC
1268,initial,2020-03-01,MAX
1269,initial,2022-04-01,PRO
1270,initial,2021-05-01,BASIC
1271,initial,2022-05-01,BASIC
1272,initial,2022-10-01,PRO
1273,initial,2020-05-01,BASIC
1274,initial,2021-09-01,MAX
1275,initial,2021-12-01,PRO
1276,initial,2020-02-01,MAX
1277,initial,2020-03-01,BASIC
1278,initial,2021-03-01,BASIC
1279,initial,2022-11-01,BASIC
1280,initial,2022-05-01,MAX
1281,initial,2022-09-01,MAX
1282,initial,2020-07-01,PRO
1283,initial,2022-01-01,BASIC
1284,initial,2022-07-01,PRO
1285,initial,2020-12-01,BASIC
1286,initial,2021-08-01,BASIC
1287,initial,2021-01-01,PRO
1288,initial,2021-02-01,MAX
1289,initial,2022-03-01,MAX
1290,initial,2022-06-01,PRO
1291,initial,2022-08-01,PRO
1292,initial,2020-06-01,MAX
1293,initial,2022-03-01,BASIC
1294,initial,2020-04-01,BASIC
1295,initial,2021-08-01,MAX
1296,initial,2021-12-01,BASIC
1297,initial,2021-07-01,BASIC
1298,initial,2020-03-01,BASIC
1299,initial,2021-10-01,PRO
1300,initial,2020-05-01,PRO
1301,initial,2021-04-01,BASIC
1302,initial,2022-06-01,PRO
1303,initial,2020-04-01,MAX
1304,initial,2021-05-01,BASIC
1305,initial,2021-02-01,PRO
1306,initial,2020-02-01,BASIC
1307,initial,2021-06-01,PRO
1308,initial,2021-10-01,BASIC
1309,initial,2020-12-01,MAX
1310,initial,2021-09-01,PRO
1311,initial,2021-06-01,MAX
1312,initial,2021-06-01,PRO
1313,initial,2022-12-01,MAX
1314,initial,2021-08-01,BASIC
1315,initial,2022-11-01,BASIC
1316,initial,2021-12-01,MAX
1317,initial,2022-05-01,PRO
1318,initial,2020-09-01,BASIC
1319,initial,2020-09-01,PRO
1320,initial,2020-07-01,PRO
1321,initial,2021-02-01,PRO
1322,initial,2022-08-01,MAX
1323,initial,2022-10-01,MAX
1324,initial,2021-11-01,BASIC
1325,initial,2021-06-01,PRO
1326,initial,2020-07-01,MAX
1327,initial,2021-09-01,PRO
1328,initial,2021-09-01,PRO
1329,initial,2020-03-01,PRO
1330,initial,2021-03-01,BASIC
1331,initial,2022-11-01,BASIC
1332,initial,2022-05-01,PRO
1333,initial,2022-02-01,BASIC
1334,initial,2022-01-01,PRO
1335,initial,2020-03-01,PRO
1336,initial,2021-01-01,PRO
1337,initial,2021-07-01,BASIC
1338,initial,2022-10-01,BASIC
1339,initial,2021-10-01,BASIC
1340,initial,2020-01-01,MAX
1341,initial,2020-02-01,MAX
1342,initial,2020-04-01,PRO
1343,initial,2020-07-01,PRO
1344,initial,2020-01-01,BASIC
1345,initial,2022-10-01,MAX
1346,initial,2022-04-01,BASIC
1347,initial,2022-11-01,PRO
1348,initial,2021-05-01,MAX
1349,initial,2020-02-01,PRO
1350,initial,2022-02-01,BASIC
1351,initial,2020-10-01,BASIC
1352,initial,2021-07-01,BASIC
1353,initial,2022-06-01,PRO
1354,initial,2021-06-01,PRO
1355,initial,2020-01-01,PRO
1356,initial,2021-11-01,BASIC
1357,initial,2020-12-01,BASIC
1358,initial,2022-08-01,PRO
1359,initial,2020-05-01,BASIC
1360,initial,2021-03-01,BASIC
1361,initial,2022-01-01,MAX
1362,initial,2022-08-01,PRO
1363,initial,2020-12-01,BASIC
1364,initial,2022-01-01,MAX
1365,initial,2020-08-01,PRO
1366,initial,2020-10-01,BASIC
1367,initial,2022-07-01,BASIC
1368,initial,2020-01-01,BASIC
1369,initial,2021-04-01,BASIC
1370,initial,2022-06-01,BASIC
1371,initial,2021-10-01,BASIC
1372,initial,2021-06-01,BASIC
1373,initial,2022-09-01,PRO
1374,initial,2020-10-01,BASIC
1375,initial,2022-08-01,PRO
1376,initial,2021-12-01,PRO
1377,initial,2022-09-01,BASIC
1378,initial,2021-12-01,PRO
1379,initial,2021-05-01,MAX
1380,initial,2020-01-01,BASIC
1381,initial,2020-06-01,BASIC
1382,initial,2020-11-01,PRO
1383,initial,2022-05-01,PRO
1384,initial,2022-08-01,MAX
1385,initial,2022-07-01,PRO
1386,initial,2020-02-01,PRO
1387,initial,2021-06-01,PRO
1388,initial,2021-01-01,BASIC
1389,initial,2022-04-01,MAX
1390,initial,2021-03-01,PRO
1391,initial,2020-08-01,PRO
1392,initial,2022-03-01,PRO
1393,initial,2020-10-01,PRO
1394,initial,2020-06-01,PRO
1395,initial,2022-01-01,PRO
1396,initial,2021-04-01,BASIC
1397,initial,2020-10-01,BASIC
1398,initial,2022-06-01,PRO
1399,initial,2020-03-01,BASIC
1400,initial,2020-06-01,BASIC
1401,initial,2020-03-01,PRO
1402,initial,2020-05-01,BASIC
1403,initial,2021-06-01,MAX
1404,initial,2021-04-01,BASIC
1405,initial,2020-07-01,PRO
1406,initial,2020-04-01,BASIC
1407,initial,2021-07-01,PRO
1408,initial,2021-11-01,BASIC
1409,initial,2022-12-01,BASIC
1410,initial,2022-02-01,PRO
1411,initial,2020-10-01,BASIC
1412,initial,2020-02-01,BASIC
1413,initial,2020-11-01,PRO
1414,initial,2020-05-01,PRO
1415,initial,2022-06-01,BASIC
1416,initial,2020-04-01,MAX
1417,initial,2020-11-01,BASIC
1418,initial,2021-06-01,BASIC
1419,initial,2022-12-01,MAX
1420,initial,2021-07-01,MAX
1421,initial,2022-10-01,BASIC
1422,initial,2020-12-01,BASIC
1423,initial,2020-06-01,PRO
1424,initial,2020-09-01,PRO
1425,initial,2021-08-01,BASIC
1426,initial,2020-03-01,MAX
1427,initial,2022-08-01,PRO
1428,initial,2020-03-01,PRO
1429,initial,2020-06-01,BASIC
1430,initial,2021-03-01,BASIC
1431,initial,2021-05-01,PRO
1432,initial,2021-07-01,BASIC
1433,initial,2022-04-01,PRO
1434,initial,2021-02-01,PRO
1435,initial,2020-06-01,PRO
1436,initial,2022-01-01,BASIC
1437,initial,2021-12-01,BASIC
1438,initial,2022-09-01,MAX
1439,initial,2021-07-01,BASIC
1440,initial,2022-04-01,PRO
1441,initial,2022-09-01,BASIC
1442,initial,2020-09-01,MAX
1443,initial,2020-08-01,BASIC
1444,initial,2020-12-01,PRO
1445,initial,2021-07-01,BASIC
1446,initial,2021-09-01,BASIC
1447,initial,2020-01-01,PRO
1448,initial,2022-08-01,BASIC
1449,initial,2022-11-01,MAX
1450,initial,2020-11-01,BASIC
1451,initial,2021-08-01,PRO
1452,initial,2021-11-01,PRO
1453,initial,2020-04-01,PRO
1454,initial,2022-11-01,PRO
1455,initial,2021-04-01,BASIC
1456,initial,2021-06-01,PRO
1457,initial,2021-05-01,BASIC
1458,initial,2022-02-01,MAX
1459,initial,2020-08-01,BASIC
1460,initial,2022-01-01,PRO
1461,initial,2021-09-01,BASIC
1462,initial,2020-09-01,PRO
1463,initial,2021-09-01,MAX
1464,initial,2020-09-01,BASIC
1465,initial,2020-01-01,PRO
1466,initial,2020-08-01,PRO
1467,initial,2022-06-01,PRO
1468,initial,2022-06-01,BASIC
1469,initial,2020-03-01,MAX
1470,initial,2022-07-01,PRO
1471,initial,2022-07-01,PRO
1472,initial,2022-12-01,BASIC
1473,initial,2021-09-01,BASIC
1474,initial,2021-12-01,PRO
1475,initial,2022-07-01,MAX
1476,initial,2021-11-01,MAX
1477,initial,2021-04-01,PRO
1478,initial,2020-08-01,BASIC
1479,initial,2022-06-01,MAX
1480,initial,2020-08-01,BASIC
1481,initial,2022-04-01,BASIC
1482,initial,2021-07-01,PRO
1483,initial,2022-06-01,PRO
1484,initial,2020-06-01,pro
1485,initial,2022-05-01,MAX
1486,initial,2022-04-01,BASIC
1487,initial,2020-04-01,MAX
1488,initial,2022-03-01,BASIC
1489,initial,2022-02-01,PRO
1490,initial,2021-02-01,BASIC
1491,initial,2020-02-01,BASIC
1492,initial,2022-01-01,PRO
1493,initial,2021-04-01,PRO
1494,initial,2021-10-01,PRO
1495,initial,2022-03-01,BASIC
1496,initial,2021-01-01,BASIC
1497,initial,2021-12-01,MAX
1498,initial,2022-10-01,BASIC
1499,initial,2020-05-01,BASIC
1500,initial,2021-12-01,BASIC
1501,initial,2020-05-01,BASIC
1502,initial,2020-01-01,BASIC
1503,initial,2022-08-01,BASIC
1504,initial,2020-05-01,BASIC
1505,initial,2022-07-01,MAX
1506,initial,2020-08-01,PRO
1507,initial,2021-02-01,BASIC
1508,initial,2021-06-01,MAX
1509,initial,2022-07-01,PRO
1510,initial,2020-03-01,BASIC
1511,initial,2022-02-01,BASIC
1512,initial,2021-02-01,PRO
1513,initial,2021-04-01,BASIC
1514,initial,2020-05-01,PRO
1515,initial,2022-11-01,BASIC
1516,initial,2020-05-01,PRO
1517,initial,2022-12-01,PRO
1518,initial,2020-04-01,PRO
1519,initial,2021-08-01,PRO
1520,initial,2020-12-01,PRO
1521,initial,2021-02-01,PRO
1522,initial,2020-03-01,BASIC
1523,initial,2020-09-01,BASIC
1524,initial,2020-11-01,BASIC
1525,initial,2020-12-01,BASIC
1526,initial,2021-07-01,BASIC
1527,initial,2022-07-01,PRO
1528,initial,2020-01-01,BASIC
1529,initial,2022-01-01,PRO
1530,initial,2020-01-01,PRO
1531,initial,2021-10-01,BASIC
1532,initial,2020-01-01,PRO
1533,initial,2020-05-01,PRO
1534,initial,2020-01-01,PRO
1535,initial,2021-09-01,MAX
1536,initial,2022-09-01,BASIC
1537,initial,2021-07-01,MAX
1538,initial,2020-12-01,BASIC
1539,initial,2020-03-01,MAX
1540,initial,2021-08-01,BASIC
1541,initial,2022-02-01,MAX
1542,initial,2020-01-01,BASIC
1543,initial,2022-10-01,BASIC
1544,initial,2020-04-01,MAX
1545,initial,2022-02-01,BASIC
1546,initial,2021-06-01,PRO
1547,initial,2020-11-01,PRO
1548,initial,2021-10-01,PRO
1549,initial,2021-07-01,PRO
1550,initial,2022-03-01,BASIC
1551,initial,2020-04-01,PRO
1552,initial,2021-01-01,MAX
1553,initial,2022-03-01,MAX
1554,initial,2022-07-01,BASIC
1555,initial,2022-05-01,BASIC
1556,initial,2022-12-01,BASIC
1557,initial,2020-01-01,BASIC
1558,initial,2022-03-01,PRO
1559,initial,2020-05-01,PRO
1560,initial,2020-11-01,PRO
1561,initial,2021-05-01,BASIC
1562,initial,2022-10-01,BASIC
1563,initial,2022-12-01,MAX
1564,initial,2020-03-01,BASIC
1565,initial,2022-04-01,PRO
1566,initial,2022-08-01,PRO
1567,initial,2022-02-01,PRO
1568,initial,2022-02-01,BASIC
1569,initial,2022-09-01,MAX
1570,initial,2022-07-01,BASIC
1571,initial,2021-08-01,BASIC
1572,initial,2022-08-01,BASIC
1573,initial,2022-08-01,PRO
1574,initial,2021-05-01,PRO
1575,initial,2020-03-01,PRO
1576,initial,2022-10-01,BASIC
1577,initial,2021-07-01,PRO
1578,initial,2021-05-01,MAX
1579,initial,2022-12-01,BASIC
1580,initial,2020-10-01,BASIC
1581,initial,2022-07-01,PRO
1582,initial,2022-05-01,PRO
1583,initial,2022-10-01,PRO
1584,initial,2022-03-01,BASIC
1585,initial,2021-09-01,PRO
1586,initial,2022-08-01,BASIC
1587,initial,2021-12-01,BASIC
1588,initial,2020-12-01,PRO
1589,initial,2020-07-01,BASIC
1590,initial,2021-03-01,PRO
1591,initial,2020-03-01,BASIC
1592,initial,2021-04-01,BASIC
1593,initial,2021-08-01,MAX
1594,initial,2022-12-01,PRO
1595,initial,2022-02-01,PRO
1596,initial,2022-07-01,MAX
1597,initial,2021-12-01,BASIC
