cust_id,customer_gender,age_group,customer_country
960,Female,35-44,Denmark
961,Other,55-65,Sweden
962,Female,45-54,Sweden
963,Male,55-65,Sweden
964,Male,18-24,Norway
965,Male,55-65,Denmark
966,Male,35-44,Finland
967,Other,18-24,Sweden
968,Female,18-24,Finland
969_cust,Other,18-24,Sweden
970,Other,18-24,Sweden
971,Female,35-44,Norway
972,Male,45-54,Sweden
973_cust,Female,18-24,Denmark
974_cust,Female,25-34,Norway
975,Female,55-65,Denmark
976,Other,35-44,Norway
977,Other,25-34,Sweden
978_cust,Other,45-54,Finland
979,Other,18-24,Finland
980,Other,18-24,Finland
981,Other,35-44,Sweden
982_cust,Male,35-44,Finland
983_cust,Other,25-34,Sweden
984,Male,18-24,Denmark
985,Female,18-24,Finland
986,Male,35-44,Denmark
987_cust,Female,45-54,Denmark
988_cust,Female,35-44,Finland
989_cust,Female,55-65,Sweden
990,Other,25-34,Norge
991_cust,Female,18-24,Denmark
992_cust,Female,55-65,Norway
993,Other,25-34,Denmark
994_cust,Other,18-24,Denmark
995_cust,Other,55-65,Sweden
996,Female,18-24,Finland
997_cust,Other,25-34,Finland
998,Female,25-34,Norway
999,Other,45-54,Norway
1000_cust,Male,35-44,Denmark
1001,Other,45-54,Sweden
1002,Female,25-34,Sweden
1003,Other,55-65,Sweden
1004,Male,55-65,Finland
1005_cust,Other,18-24,Norway
1006,Male,55-65,Sweden
1007,Male,25-34,Denmark
1008_cust,Male,18-24,Finland
1009,Other,35-44,Norway
1010,Male,35-44,Norge
1011_cust,Female,45-54,Denmark
1012,Male,25-34,Sweden
1013_cust,Other,35-44,Sweden
1014,Male,45-54,Finland
1015,Female,25-34,Sweden
1016_cust,Other,18-24,Sweden
1017,Male,55-65,Sweden
1018,Female,45-54,Sweden
1019,Female,25-34,Denmark
1020,Female,25-34,Finland
1021_cust,Female,45-54,Denmark
1022,Other,45-54,Denmark
1023_cust,Other,25-34,Finland
1024_cust,Female,25-34,Sweden
1025,Other,35-44,Sweden
1026,Other,35-44,Denmark
1027,Male,55-65,Norway
1028,Male,18-24,Sweden
1029,Other,25-34,Finland
1030,Male,25-34,Denmark
1031,Other,18-24,Sweden
1032_cust,Female,55-65,Denmark
1033,Female,25-34,Sweden
1034,Male,45-54,Sweden
1035,Male,18-24,Norway
1036,Male,25-34,Sweden
1037_cust,Other,45-54,Finland
1038,Female,55-65,Sweden
1039_cust,Other,18-24,Denmark
1040_cust,Male,55-65,Sweden
1041_cust,Female,45-54,Norway
1042,Other,25-34,Sweden
1043,Female,18-24,Norway
1044,Female,55-65,Denmark
1045,Other,18-24,Sweden
1046,Female,25-34,Sweden
1047,Other,45-54,Finland
1048,Male,18-24,Sweden
1049_cust,Other,25-34,Denmark
1050,Female,55-65,Norway
1051,Female,55-65,Sweden
1052,Other,45-54,Finland
1053_cust,Other,55-65,Sweden
1054,Female,45-54,Finland
1055,m,18-24,Norway
1056_cust,Other,18-24,Denmark
1057_cust,Male,45-54,Sweden
1058,Male,55-65,Sweden
1059,Other,35-44,Sweden
1060,Male,25-34,Norway
1061_cust,Other,45-54,Sweden
1062_cust,Other,55-65,Finland
1063,Female,35-44,Finland
1064_cust,Male,55-65,Finland
1065,Male,55-65,Sweden
1066_cust,Other,25-34,Norway
1067_cust,Female,45-54,Denmark
1068,Other,35-44,Sweden
1069,Female,45-54,Sweden
1070_cust,Male,25-34,Sweden
1071,Other,35-44,Finland
1072_cust,Female,45-54,Denmark
1073_cust,Other,35-44,Sweden
1074_cust,Male,55-65,Finland
1075,Other,18-24,Norway
1076_cust,Male,45-54,Sweden
1077_cust,Other,25-34,Finland
1078_cust,Male,55-65,Sweden
1079_cust,Female,45-54,Sweden
1080,Male,18-24,Sweden
1081,Male,55-65,Norway
1082_cust,Other,18-24,Denmark
1083_cust,Other,55-65,Denmark
1084_cust,Female,18-24,Denmark
1085,Male,55-65,Denmark
1086,Male,45-54,Sweden
1087,Other,25-34,Sweden
1088,Other,45-54,Sweden
1089_cust,Female,25-34,Sweden
1090,Male,55-65,Norge
1091_cust,Other,18-24,Sweden
1092_cust,Male,25-34,Sweden
1093,Other,55-65,Sweden
1094_cust,Female,18-24,Finland
1095,Other,18-24,Norway
1096_cust,Male,55-65,Finland
1097_cust,Male,45-54,Norway
1098_cust,Male,18-24,Sweden
1099,Female,18-24,Denmark
1100_cust,Other,35-44,Norway
1101,Male,45-54,Sweden
1102_cust,Male,55-65,Sweden
1103,Female,18-24,Sweden
1104,Other,18-24,Sweden
1105_cust,Female,25-34,Sweden
1106,Other,18-24,Sweden
1107,Other,45-54,Denmark
1108,Female,35-44,Norway
1109,Male,45-54,Finland
1110,Female,55-65,Denmark
1111,Female,25-34,Sweden
1112_cust,Other,18-24,Denmark
1113,Other,25-34,Norway
1114,Female,25-34,Finland
1115,Other,35-44,Norway
1116,Male,18-24,Denmark
1117,Other,18-24,Sweden
1118,Male,35-44,Sweden
1119,Other,35-44,Sweden
1120_cust,Male,55-65,Finland
1121_cust,Male,35-44,Denmark
1122,Female,45-54,Norway
1123_cust,Other,35-44,Sweden
1124_cust,Other,55-65,Sweden
1125,Female,18-24,Sweden
1126,Other,35-44,Sweden
1127,Male,25-34,Denmark
1128,Other,18-24,Sweden
1129,Male,25-34,Sweden
1130_cust,Male,18-24,Finland
1131,Female,45-54,Norway
1132_cust,Female,18-24,Denmark
1133,Female,55-65,Finland
1134,Other,18-24,Denmark
1135_cust,Female,55-65,Sweden
1136,Other,45-54,Denmark
1137,Female,25-34,Finland
1138,Other,25-34,Sweden
1139_cust,Male,25-34,Sweden
1140_cust,Male,18-24,Denmark
1141,Other,25-34,Norway
1142_cust,Male,35-44,Sweden
1143,Other,45-54,Norway
1144,Other,25-34,Norway
1145,Other,25-34,Sweden
1146,Other,18-24,Finland
1147,Other,55-65,Denmark
1148,Other,18-24,Norway
1149_cust,Male,35-44,Norway
1150,Other,35-44,Norway
1151,Other,55-65,Sweden
1152_cust,Female,25-34,Sweden
1153,Female,25-34,Sweden
1154,Female,55-65,Norway
1155_cust,Female,55-65,Sweden
1156,Female,55-65,Denmark
1157,Male,25-34,Sweden
1158,Female,25-34,Denmark
1159,Other,25-34,Norway
1160,Female,55-65,Denmark
1161,Other,55-65,Sweden
1162,Other,18-24,Norway
1163,Other,18-24,Sweden
1164,Other,25-34,Denmark
1165_cust,Other,18-24,Sweden
1166_cust,Female,35-44,Finland
1167,Other,35-44,Norway
1168,Female,25-34,Sweden
1169,Other,18-24,Finland
1170,Male,45-54,Sweden
1171_cust,m,18-24,Sweden
1172,Female,18-24,Sweden
1173_cust,Female,35-44,Denmark
1174,Male,25-34,Sweden
1175_cust,Male,45-54,Denmark
1176_cust,Female,25-34,Sweden
1177,Male,18-24,Norway
1178,Other,18-24,Finland
1179,Female,35-44,Sweden
1180,Male,45-54,Sweden
1181_cust,Other,35-44,Norway
1182,Female,18-24,Sweden
1183_cust,Male,25-34,Norway
1184,Male,18-24,Finland
1185,Other,25-34,Sweden
1186,Other,45-54,Finland
1187,Other,18-24,Finland
1188,Male,55-65,Finland
1189,Female,35-44,Norway
1190,Female,18-24,Sweden
1191,Male,35-44,Norway
1192_cust,Other,25-34,Norway
1193,Other,25-34,Sweden
1194,Female,45-54,Denmark
1195_cust,Female,55-65,Sweden
1196_cust,Other,25-34,Denmark
1197,Female,18-24,Finland
1198,Other,25-34,Sweden
1199_cust,Female,55-65,Sweden
1200,Female,18-24,Finland
1201_cust,Other,55-65,Sweden
1202,Other,35-44,Sweden
1203,Male,18-24,Sweden
1204_cust,Other,25-34,Norway
1205_cust,Male,55-65,Sweden
1206_cust,Male,35-44,Sweden
1207_cust,Female,25-34,Sweden
1208,Male,18-24,Sweden
1209_cust,Other,25-34,Denmark
1210,Other,55-65,Sweden
1211_cust,Other,35-44,Norway
1212_cust,Male,55-65,Sweden
1213_cust,Female,18-24,Finland
1214,Female,35-44,Norway
1215,Male,35-44,Norway
1216,Male,35-44,Sweden
1217,Other,55-65,Finland
1218,Other,45-54,Finland
1219,Other,45-54,Sweden
1220,Male,35-44,Sweden
1221_cust,Other,55-65,Norway
1222,Other,25-34,Finland
1223,Male,55-65,Finland
1224,Male,18-24,Finland
1225,Other,45-54,Sweden
1226,Female,18-24,Finland
1227_cust,Other,18-24,Sweden
1228_cust,Other,35-44,Norway
1229,Other,25-34,Denmark
1230_cust,Male,18-24,Sweden
1231,Female,18-24,Denmark
1232,Male,18-24,Norway
1233,Male,18-24,Finland
1234_cust,Female,55-65,Norway
1235,Other,18-24,Norway
1236,Other,55-65,Norway
1237,Other,18-24,Norway
1238_cust,Other,25-34,Denmark
1239,Female,25-34,Norway
1240_cust,Other,35-44,Norway
1241_cust,Female,18-24,Norway
1242,Female,55-65,Sweden
1243,Other,18-24,Finland
1244,Male,18-24,Finland
1245,Female,45-54,Sweden
1246_cust,Other,35-44,Denmark
1247_cust,Other,35-44,Sweden
1248_cust,Female,35-44,Sweden
1249,Other,45-54,Denmark
1250,Female,18-24,Denmark
1251,Other,55-65,Finland
1252,Other,25-34,Sweden
1253_cust,Female,45-54,Norway
1254_cust,Other,35-44,Finland
1255,Other,45-54,Sweden
1256,Other,55-65,Norway
1257_cust,Female,45-54,Denmark
1258,Male,18-24,Denmark
1259_cust,Other,45-54,Sweden
1260,Other,45-54,Sweden
1261,Other,25-34,Norway
1262_cust,Male,35-44,Norway
1263_cust,Other,45-54,Denmark
1264,Other,55-65,Norway
1265_cust,Female,18-24,Sweden
1266,Female,18-24,Sweden
1267,Other,25-34,Finland
1268_cust,Female,25-34,Sweden
1269,Female,45-54,Sweden
1270,Female,18-24,Norway
1271_cust,Female,25-34,Finland
1272_cust,Male,25-34,Finland
1273_cust,Other,18-24,Finland
1274_cust,Other,25-34,Sweden
1275,Female,55-65,Denmark
1276,Female,18-24,Sweden
1277,Male,18-24,Denmark
1278,Other,55-65,Norway
1279,Other,45-54,Norway
1280_cust,Other,45-54,Denmark
1281,Other,25-34,Sweden
1282,Male,55-65,Denmark
1283_cust,Other,35-44,Norway
1284,Male,35-44,Finland
1285_cust,Female,35-44,Norway
1286_cust,Female,35-44,Sweden
1287,Other,25-34,Sweden
1288,Female,45-54,Denmark
1289_cust,Other,35-44,Norway
1290_cust,Male,18-24,Sweden
1291,Other,35-44,Finland
1292_cust,Other,18-24,Sweden
1293,Female,35-44,Denmark
1294,Female,55-65,Sweden
1295_cust,Other,18-24,Sweden
1296,Male,45-54,Norway
1297,Female,35-44,Sweden
1298_cust,Female,18-24,Finland
1299,Male,18-24,Norway
1300,Other,55-65,Sweden
1301,Female,18-24,Finland
1302,Female,35-44,Finland
1303_cust,Other,35-44,Denmark
1304,Other,35-44,Sweden
1305,m,25-34,Finland
1306,Male,25-34,Sweden
1307,Other,18-24,Finland
1308,Female,35-44,Sweden
1309_cust,Other,35-44,Norway
1310,Other,35-44,Finland
1311,Other,18-24,Denmark
1312_cust,Female,35-44,Sweden
1313,Other,35-44,Denmark
1314_cust,Other,55-65,Sweden
1315_cust,Other,18-24,Norway
1316,Other,25-34,Denmark
1317_cust,Other,25-34,Sweden
1318,Female,18-24,Sweden
1319,Other,25-34,Finland
1320,Other,45-54,Sweden
1321_cust,Female,35-44,Denmark
1322,Other,18-24,Norway
1323,Other,18-24,Denmark
1324_cust,Female,18-24,Finland
1325,Male,45-54,Sweden
1326,Other,25-34,Sweden
1327_cust,Other,25-34,Denmark
1328,Male,35-44,Denmark
1329,Other,25-34,Sweden
1330_cust,Male,45-54,Norway
1331,Male,18-24,Finland
1332,Male,18-24,Finland
1333,Other,45-54,Denmark
1334,Other,18-24,Finland
1335,Female,55-65,Denmark
1336,Female,45-54,Sweden
1337,Male,55-65,Finland
1338,Male,55-65,Sweden
1339,Other,18-24,Sweden
1340,Other,25-34,Denmark
1341,Female,55-65,Sweden
1342,Male,35-44,Sweden
1343,Male,55-65,Sweden
1344,Male,35-44,Sweden
1345,Female,55-65,Norway
1346,Female,45-54,Norway
1347,Other,45-54,Sweden
1348,Other,45-54,Sweden
1349,Female,45-54,Sweden
1350,Male,18-24,Sweden
1351_cust,Female,35-44,Sweden
1352,Female,45-54,Sweden
1353_cust,Male,45-54,Sweden
1354,Female,35-44,Finland
1355,Other,35-44,Denmark
1356,Female,25-34,Denmark
1357,Female,35-44,Sweden
1358,Male,45-54,Finland
1359,Female,25-34,Denmark
1360,Male,55-65,Sweden
1361,Other,55-65,Norway
1362,Other,35-44,Sweden
1363,Other,55-65,Finland
1364_cust,Other,25-34,Sweden
1365,Female,35-44,Sweden
1366_cust,Other,18-24,Sweden
1367,Male,55-65,Denmark
1368,Female,18-24,Denmark
1369,Other,55-65,Denmark
1370,Female,18-24,Sweden
1371,Male,18-24,Norway
1372,Other,35-44,Norway
1373,Female,25-34,Denmark
1374_cust,Female,25-34,Sweden
1375_cust,Other,18-24,Sweden
1376,Male,35-44,Denmark
1377,Male,25-34,Finland
1378_cust,Other,55-65,Sweden
1379_cust,Other,55-65,Norway
1380_cust,Male,18-24,Finland
1381,Other,18-24,Sweden
1382,Male,18-24,Norway
1383,Male,25-34,Norway
1384_cust,Other,25-34,Finland
1385_cust,Other,18-24,Denmark
1386,Other,45-54,Sweden
1387,Other,18-24,Sweden
1388_cust,Female,55-65,Sweden
1389,Other,25-34,Sweden
1390_cust,Female,45-54,Sweden
1391,Male,25-34,Sweden
1392,Other,45-54,Sweden
1393,Female,45-54,Finland
1394,Female,45-54,Sweden
1395,Male,45-54,Finland
1396_cust,Male,25-34,Norway
1397,Other,55-65,Sweden
1398,Male,55-65,Sweden
1399,Male,18-24,Denmark
1400_cust,Female,25-34,Finland
1401_cust,Female,25-34,Finland
1402,Female,25-34,Sweden
1403,Other,55-65,Sweden
1404,Female,35-44,Denmark
1405,Female,25-34,Denmark
1406,Other,25-34,Sweden
1407_cust,Female,18-24,Denmark
1408,Male,35-44,Denmark
1409,Female,18-24,Finland
1410_cust,Other,55-65,Sweden
1411,Male,35-44,Sweden
1412,Other,18-24,Sweden
1413_cust,Female,45-54,Norway
1414_cust,Female,25-34,Norway
1415,Male,35-44,Sweden
1416,Other,25-34,Sweden
1417,Female,25-34,Sweden
1418,Other,35-44,Sweden
1419,Other,18-24,Sweden
1420,Other,45-54,Sweden
1421_cust,Other,45-54,Denmark
1422_cust,Male,18-24,Sverige
1423,Male,55-65,Denmark
1424,Other,45-54,Norge
1425,Male,25-34,Sweden
1426_cust,Female,55-65,Norway
1427,Female,55-65,Denmark
1428,Male,35-44,Sweden
1429_cust,Other,55-65,Sweden
1430,Female,35-44,Finland
1431,Female,18-24,Finland
1432_cust,Female,18-24,Sweden
1433,m,45-54,Denmark
1434,Male,18-24,Finland
1435_cust,Male,55-65,Finland
1436,Female,45-54,Sweden
1437,Other,18-24,Norway
1438_cust,Other,35-44,Sweden
1439,Female,18-24,Sweden
1440,Other,35-44,Finland
1441_cust,Other,45-54,Sweden
1442_cust,Other,55-65,Norway
1443,Other,18-24,Sverige
1444,Other,45-54,Finland
1445_cust,Other,45-54,Sweden
1446,Female,18-24,Denmark
1447,Male,18-24,Sweden
1448_cust,Other,18-24,Sweden
1449,Other,18-24,Sweden
1450,Female,18-24,Norway
1451_cust,Other,25-34,Norway
1452_cust,Female,55-65,Sweden
1453_cust,Male,25-34,Denmark
1454,Other,55-65,Sweden
1455,Other,35-44,Sweden
1456,m,18-24,Norway
1457,Male,25-34,Denmark
1458,Female,45-54,Finland
1459_cust,Female,18-24,Sweden
1460,Female,55-65,Finland
1461_cust,Male,45-54,Finland
1462,Other,55-65,Norway
1463,Other,25-34,Sweden
1464_cust,Other,25-34,Sweden
1465,Other,25-34,Finland
1466_cust,Female,35-44,Denmark
1467,Female,18-24,Denmark
1468,Male,18-24,Denmark
1469_cust,Other,25-34,Sweden
1470,Male,55-65,Denmark
1471,Other,18-24,Denmark
1472,Female,45-54,Sweden
1473_cust,Male,35-44,Sweden
1474,Female,45-54,Sweden
1475,Female,55-65,Sweden
1476,Other,25-34,Sweden
1477,Other,35-44,Sweden
1478_cust,Other,35-44,Sweden
1479,Other,35-44,Sweden
1480,Male,35-44,Norway
1481_cust,Female,25-34,Norway
1482,Female,18-24,Denmark
1483_cust,Other,35-44,Sweden
1484_cust,Male,25-34,Finland
1485,Female,25-34,Sweden
1486_cust,Male,35-44,Sweden
1487,Other,18-24,Sweden
1488,Female,35-44,Finland
1489,Male,45-54,Finland
1490_cust,Female,18-24,Sweden
1491,Male,55-65,Denmark
1492,Female,55-65,Norway
1493_cust,Other,25-34,Sweden
1494,Other,25-34,Sweden
1495,Male,18-24,Finland
1496,Male,35-44,Finland
1497_cust,Other,18-24,Sweden
1498_cust,Male,18-24,Norway
1499_cust,Other,55-65,Finland
1500,Male,18-24,Denmark
1501_cust,Other,18-24,Sweden
1502_cust,Female,18-24,Sweden
1503,Male,25-34,Sweden
1504,Male,18-24,Sweden
1505,Other,25-34,Denmark
1506_cust,Male,35-44,Finland
1507_cust,Female,45-54,Sweden
1508,Other,18-24,Sweden
1509_cust,Other,35-44,Sweden
1510,Male,25-34,Norway
1511_cust,Female,25-34,Sweden
1512,Other,55-65,Norway
1513,Male,55-65,Sweden
1514_cust,Other,25-34,Sweden
1515_cust,Female,45-54,Sweden
1516_cust,Female,25-34,Finland
1517_cust,Other,18-24,Finland
1518_cust,Other,55-65,Norway
1519,Male,35-44,Finland
1520,Male,25-34,Denmark
1521,Other,45-54,Sweden
1522,Male,18-24,Norway
1523_cust,Male,55-65,Sweden
1524,Male,45-54,Norway
1525,Male,18-24,Sweden
1526,Other,25-34,Denmark
1527_cust,Male,25-34,Sweden
1528,Male,18-24,Sweden
1529_cust,Male,25-34,Denmark
1530,Male,18-24,Sweden
1531,Male,25-34,Sweden
1532_cust,Male,55-65,Finland
1533_cust,Male,35-44,Finland
1534,Other,45-54,Sweden
1535,Other,35-44,Denmark
1536,Other,18-24,Sweden
1537_cust,Other,18-24,Finland
1538_cust,Other,55-65,Sweden
1539_cust,Other,55-65,Finland
1540,Male,18-24,Finland
1541_cust,Female,45-54,Sweden
1542_cust,Female,25-34,Finland
1543,Female,18-24,Finland
1544_cust,Other,25-34,Denmark
1545,Male,25-34,Denmark
1546,Female,35-44,Finland
1547,Female,18-24,Sweden
1548_cust,Other,55-65,Norway
1549,Male,45-54,Finland
1550,Male,25-34,Denmark
1551_cust,Male,18-24,Denmark
1552_cust,Other,35-44,Sweden
1553_cust,Female,55-65,Sweden
1554,Female,35-44,Denmark
1555,Other,18-24,Finland
1556,Female,18-24,Denmark
1557,Other,45-54,Denmark
1558,Male,18-24,Denmark
1559,Male,25-34,Finland
1560_cust,Male,55-65,Denmark
1561,Other,55-65,Sweden
1562,Other,25-34,Denmark
1563,Female,18-24,Finland
1564,Other,35-44,Sweden
1565,Male,45-54,Denmark
1566,Male,45-54,Norway
1567,Female,45-54,Norway
1568_cust,Other,45-54,Norway
1569_cust,Other,25-34,Denmark
1570,Male,55-65,Sweden
1571,Male,45-54,Sweden
1572,Other,35-44,Finland
1573_cust,Male,55-65,Norway
1574,Other,55-65,Sweden
1575,Other,55-65,Denmark
1576_cust,Male,55-65,Sweden
1577,Female,18-24,Finland
1578,Other,45-54,Denmark
1579_cust,Other,25-34,Denmark
1580,Male,55-65,Norway
1581,Other,18-24,Denmark
1582,Male,45-54,Denmark
1583,Other,45-54,Sweden
1584,Male,55-65,Sweden
1585,Other,55-65,Norway
1586,Male,18-24,Norway
1587,Male,25-34,Norway
1588_cust,Other,35-44,Sweden
1589,Male,25-34,Sweden
1590,Female,35-44,Denmark
1591_cust,m,25-34,Finland
1592_cust,Female,18-24,Norway
1593,Other,45-54,Denmark
1594_cust,Female,55-65,Denmark
1595,Female,45-54,Norway
1596,Other,18-24,Finland
1597,Male,55-65,Denmark
1598,Male,25-34,Sweden
1599,Female,35-44,Sweden
1600_cust,Male,45-54,Norway
1601,Other,55-65,Norway
1602,Male,45-54,Denmark
1603_cust,Female,18-24,Sweden
1604,Male,18-24,Denmark
1605,Other,45-54,Sweden
1606,Other,18-24,Denmark
1607_cust,Other,55-65,Sweden
1608,Other,35-44,Denmark
1609_cust,Other,25-34,Sweden
1610,Other,55-65,Sweden
1611,Female,45-54,Norway
1612,Other,55-65,Finland
1613,Male,35-44,Sweden
1614,Other,25-34,Norway
1615,Male,45-54,Sweden
1616,Male,18-24,Finland
1617,Female,55-65,Sweden
1618,Female,25-34,Finland
1619_cust,Other,18-24,Sweden
1620,Female,25-34,Sweden
1621,Female,25-34,Sweden
1622,Other,55-65,Finland
1623,Other,55-65,Sweden
1624_cust,Female,35-44,Finland
1625_cust,Male,45-54,Sweden
1626,Other,45-54,Norway
1627,Other,45-54,Sweden
1628,Male,18-24,Denmark
1629,Male,35-44,Denmark
1630_cust,Other,45-54,Sweden
1631,Male,45-54,Finland
1632,Other,18-24,Norway
1633_cust,Female,25-34,Denmark
1634_cust,Male,45-54,Denmark
1635,Other,25-34,Denmark
1636,Other,25-34,Finland
1637_cust,f,45-54,Sweden
1638,Male,55-65,Denmark
1639,Female,35-44,Norway
1640_cust,Other,55-65,Sweden
1641,Male,55-65,Sweden
1642,Female,55-65,Denmark
1643,Male,18-24,Denmark
1644_cust,Female,18-24,Finland
1645,Other,18-24,Denmark
1646,Other,55-65,Finland
1647,Male,25-34,Denmark
1648,Other,55-65,Sweden
1649,Female,25-34,Denmark
1650,Female,55-65,Sweden
1651_cust,Male,35-44,Sweden
1652,Other,55-65,Norway
1653_cust,Other,18-24,Sweden
1654,Other,45-54,Denmark
1655_cust,Male,18-24,Norway
1656_cust,Other,55-65,Denmark
1657_cust,Female,45-54,Finland
1658,Male,55-65,Norway
1659,Other,25-34,Norway
1660,Male,25-34,Denmark
1661,Male,18-24,Sweden
1662,Male,45-54,Denmark
1663,Female,55-65,Sweden
1664,Male,35-44,Norway
1665,Other,25-34,Finland
1666_cust,Other,25-34,Norway
1667_cust,Male,25-34,Sweden
1668,Other,45-54,Sweden
1669,Other,18-24,Denmark
1670,Other,55-65,Sweden
1671,Male,45-54,Denmark
1672,Male,35-44,Sweden
1673,Female,25-34,Sverige
1674,Female,18-24,Denmark
1675,Other,18-24,Sweden
1676,Other,35-44,Norway
1677,Other,55-65,Sweden
1678_cust,Male,35-44,Norway
1679,Female,25-34,Sweden
1680,Female,18-24,Sweden
1681,Male,18-24,Norway
1682,Male,18-24,Finland
1683,Female,18-24,Denmark
1684_cust,Female,18-24,Sweden
1685,Other,18-24,Finland
1686,Female,18-24,Norway
1687,Other,55-65,Finland
1688_cust,Other,25-34,Finland
1689,Female,25-34,Norway
1690,Male,25-34,Finland
1691_cust,Other,55-65,Sweden
1692_cust,Male,18-24,Finland
1693_cust,Female,25-34,Denmark
1694,Other,55-65,Sweden
1695,Other,45-54,Denmark
1696,Male,25-34,Norway
1697,Male,35-44,Denmark
1698,Other,45-54,Sweden
1699_cust,Female,35-44,Norway
1700,Other,18-24,Sweden
1701,Other,25-34,Denmark
1702,Other,55-65,Finland
1703,Male,55-65,Denmark
1704,Female,25-34,Sweden
1705,Female,55-65,Norway
1706,Other,35-44,Sweden
1707,Female,35-44,Sweden
1708,Other,35-44,Norway
1709,Male,55-65,Finland
1710,Other,55-65,Finland
1711,Other,45-54,Finland
1712,Male,25-34,Finland
1713,Other,25-34,Finland
1714,Other,25-34,Denmark
1715_cust,Male,25-34,Sweden
1716_cust,Other,18-24,Sweden
1717,Male,45-54,Norge
1718_cust,Male,45-54,Finland
1719,Male,45-54,Denmark
1720,Female,25-34,Sweden
1721_cust,Other,25-34,Sweden
1722,Male,45-54,Denmark
1723,Female,55-65,Norway
1724,Male,35-44,Sweden
1725_cust,Other,55-65,Sweden
1726,Other,55-65,Sweden
1727,Female,35-44,Sweden
1728,Other,35-44,Norway
1729,Male,35-44,Sweden
1730,Female,35-44,Denmark
1731,Male,18-24,Norway
1732,Male,18-24,Sweden
1733,Other,35-44,Sweden
1734_cust,Male,45-54,Denmark
1735,Other,18-24,Denmark
1736,Other,55-65,Finland
1737,Male,55-65,Finland
1738,Other,55-65,Sweden
1739_cust,Other,18-24,Norway
1740_cust,Other,55-65,Denmark
1741_cust,Other,55-65,Norway
1742,Other,45-54,Denmark
1743,Male,18-24,Sverige
1744,Other,55-65,Finland
1745,Male,18-24,Norway
1746_cust,Other,25-34,Denmark
1747_cust,Male,55-65,Sweden
1748,Other,25-34,Sweden
1749,Male,18-24,Sweden
1750,Male,35-44,Sweden
1751_cust,Female,18-24,Sweden
1752_cust,Male,55-65,Sweden
1753,Female,45-54,Norway
1754,Male,45-54,Denmark
1755,Other,45-54,Sweden
1756,Male,45-54,Finland
1757,Other,25-34,Denmark
1758_cust,Other,55-65,Denmark
1759,Other,45-54,Sweden
1760,Male,35-44,Sweden
1761_cust,Female,45-54,Norway
1762,Other,35-44,Sweden
1763,Female,18-24,Sweden
1764,Other,25-34,Denmark
1765_cust,Other,45-54,Norway
1766_cust,Other,55-65,Sweden
1767,Female,18-24,Denmark
1768_cust,Other,25-34,Finland
1769,Other,18-24,Sweden
1770,Male,18-24,Sweden
1771,Female,45-54,Denmark
1772_cust,Other,18-24,Sweden
1773,Male,18-24,Finland
